"province","data_date","total_case","total_death","daily_case","daily_death"
"Bengkulu",2020-12-06,2098,88,60,3
"Bengkulu",2020-12-07,2109,89,11,1
"Bengkulu",2020-12-08,2174,90,65,1
"Bengkulu",2020-12-09,2182,91,8,1
"Bengkulu",2020-12-10,2244,93,62,2
"Bengkulu",2020-12-11,2294,94,50,1
"Bengkulu",2020-12-12,2384,96,90,2
"Bengkulu",2020-12-13,2435,98,51,2
"Bengkulu",2020-12-14,2463,100,28,2
"Bengkulu",2020-12-15,2543,100,80,0
"Bengkulu",2020-12-16,2699,100,156,0
"Bengkulu",2020-12-17,2779,102,80,2
"Bengkulu",2020-12-18,2950,103,171,1
"Bengkulu",2020-12-19,3001,105,51,2
"Bengkulu",2020-12-20,3076,107,75,2
"Bengkulu",2020-12-21,3130,108,54,1
"Bengkulu",2020-12-22,3152,109,22,1
"Bengkulu",2020-12-23,3183,111,31,2
"Bengkulu",2020-12-24,3243,111,60,0
"Bengkulu",2020-12-25,3352,113,109,2
"Bengkulu",2020-12-26,3354,114,2,1
"Bengkulu",2020-12-27,3454,115,100,1
"Bengkulu",2020-12-28,3474,116,20,1
"Bengkulu",2020-12-29,3491,117,17,1
"Bengkulu",2020-12-30,3531,117,40,0
"Bengkulu",2020-12-31,3603,117,72,0
"Bengkulu",2021-01-01,3671,117,68,0
"Bengkulu",2021-01-02,3690,117,19,0
"Bengkulu",2021-01-03,3735,117,45,0
"Bengkulu",2021-01-04,3759,118,24,1
"Bengkulu",2021-01-05,3779,118,20,0
"Bengkulu",2021-01-06,3821,120,42,2
"Bengkulu",2021-01-07,3942,122,121,2
"Bengkulu",2021-01-08,3974,125,32,3
"Bengkulu",2021-01-09,4013,126,39,1
"Bengkulu",2021-01-10,4062,127,49,1
"Bengkulu",2021-01-11,4069,129,7,2
"Bengkulu",2021-01-12,4096,133,27,4
"Bengkulu",2021-01-13,4147,133,51,0
"Bengkulu",2021-01-14,4164,133,17,0
"Bengkulu",2021-01-15,4191,134,27,1
"Bengkulu",2021-01-16,4226,135,35,1
"Bengkulu",2021-01-17,4266,135,40,0
"Bengkulu",2021-01-18,4268,136,2,1
"Bengkulu",2021-01-19,4293,136,25,0
"Bengkulu",2021-01-20,4313,137,20,1
"Bengkulu",2021-01-21,4363,138,50,1
"Bengkulu",2021-01-22,4378,139,15,1
"Bengkulu",2021-01-23,4433,139,55,0
"Bengkulu",2021-01-24,4448,139,15,0
"Bengkulu",2021-01-25,4463,139,15,0
"Bengkulu",2021-01-26,4481,140,18,1
"Bengkulu",2021-01-27,4498,140,17,0
"Bengkulu",2021-01-28,4511,140,13,0
"Bengkulu",2021-01-29,4527,140,16,0
"Bengkulu",2021-01-30,4557,140,30,0
"Bengkulu",2021-01-31,4579,141,22,1
"Bengkulu",2021-02-01,4583,141,4,0
"Bengkulu",2021-02-02,4596,141,13,0
"Bengkulu",2021-02-03,4608,141,12,0
"Bengkulu",2021-02-04,4621,142,13,1
"Bengkulu",2021-02-05,4627,142,6,0
"Bengkulu",2021-02-06,4633,142,6,0
"Bengkulu",2021-02-07,4641,142,8,0
"Bengkulu",2021-02-08,4647,145,6,3
"Bengkulu",2021-02-09,4659,145,12,0
"Bengkulu",2021-02-10,4666,145,7,0
"Bengkulu",2021-02-11,4677,145,11,0
"Bengkulu",2021-02-12,4694,145,17,0
"Bengkulu",2021-02-13,4703,145,9,0
"Bengkulu",2021-02-14,4721,145,18,0
"Bengkulu",2021-02-15,4726,145,5,0
"Bengkulu",2021-02-16,4743,146,17,1
"Bengkulu",2021-02-17,4752,146,9,0
"Bengkulu",2021-02-18,4757,146,5,0
"Bengkulu",2021-02-19,4771,146,14,0
"Bengkulu",2021-02-20,4790,146,19,0
"Bengkulu",2021-02-21,4803,147,13,1
"Bengkulu",2021-02-22,4825,147,22,0
"Bengkulu",2021-02-23,4867,147,42,0
"Bengkulu",2021-02-24,4883,147,16,0
"Bengkulu",2021-02-25,4894,147,11,0
"Bengkulu",2021-02-26,4914,147,20,0
"Bengkulu",2021-02-27,4927,147,13,0
"Bengkulu",2021-02-28,4933,147,6,0
"Bengkulu",2021-03-01,4936,147,3,0
"Bengkulu",2021-03-02,4949,147,13,0
"Bengkulu",2021-03-03,4982,147,33,0
"Bengkulu",2021-03-04,4994,147,12,0
"Bengkulu",2021-03-05,5009,147,15,0
"Bengkulu",2021-03-06,5017,147,8,0
"Bengkulu",2021-03-07,5027,150,10,2
"Bengkulu",2021-03-08,5067,150,40,1
"Bengkulu",2021-03-09,5075,150,8,0
"Bengkulu",2021-03-10,5084,150,9,0
"Bengkulu",2021-03-11,5095,150,11,0
"Bengkulu",2021-03-12,5122,150,27,0
"Bengkulu",2021-03-13,5125,150,3,0
"Bengkulu",2021-03-14,5145,150,20,0
"Bengkulu",2021-03-15,5154,151,9,0
"Bengkulu",2021-03-16,5169,151,15,1
"Bengkulu",2021-03-17,5204,152,35,0
"Bengkulu",2021-03-18,5212,152,8,1
"Bengkulu",2021-03-19,5232,152,20,0
"Bengkulu",2021-03-20,5242,152,10,0
"Bengkulu",2021-03-21,5255,152,13,0
"Bengkulu",2021-03-22,5258,152,3,0
"Bengkulu",2021-03-23,5293,153,35,0
"Bengkulu",2021-03-24,5317,153,24,1
"Bengkulu",2021-03-25,5324,154,7,0
"Bengkulu",2021-03-26,5332,154,8,1
"Bengkulu",2021-03-27,5337,154,5,0
"Bengkulu",2021-03-28,5364,154,27,0
"Bengkulu",2021-03-29,5374,155,10,0
"Bengkulu",2021-03-30,5426,155,52,1
"Bengkulu",2021-03-31,5461,157,35,0
"Bengkulu",2021-04-01,5484,157,23,2
"Bengkulu",2021-04-02,5491,157,7,0
"Bengkulu",2021-04-03,5497,157,6,0
"Bengkulu",2021-04-04,5535,157,38,0
"Bengkulu",2021-04-05,5549,157,14,0
"Bengkulu",2021-04-06,5577,157,28,0
"Bengkulu",2021-04-07,5619,157,42,0
"Bengkulu",2021-04-08,5687,158,68,1
"Bengkulu",2021-04-09,5734,158,47,0
"Bengkulu",2021-04-10,5750,160,16,0
"Bengkulu",2021-04-11,5795,160,45,2
"Bengkulu",2021-04-12,5801,160,6,0
"Bengkulu",2021-04-13,5826,160,25,0
"Bengkulu",2021-04-14,5841,162,15,1
"Bengkulu",2021-04-15,5887,162,46,1
"Bengkulu",2021-04-16,5942,164,55,0
"Bengkulu",2021-04-17,5996,164,54,2
"Bengkulu",2021-04-18,6091,165,95,0
"Bengkulu",2021-04-19,6118,165,27,1
"Bengkulu",2021-04-20,6168,166,50,1
"Bengkulu",2021-04-21,6254,166,86,0
"Bengkulu",2021-04-22,6274,168,20,0
"Bengkulu",2021-04-23,6364,168,90,2
"Bengkulu",2021-04-24,6404,171,40,0
"Bengkulu",2021-04-25,6518,171,114,3
"Bengkulu",2021-04-26,6560,172,42,0
"Bengkulu",2021-04-27,6630,172,70,1
"Bengkulu",2021-04-28,6695,172,65,0
"Bengkulu",2021-04-29,6739,172,44,0
"Bengkulu",2021-04-30,6782,172,43,0
"Bengkulu",2021-05-01,6884,172,102,0
"Bengkulu",2021-05-02,6959,173,75,1
"Bengkulu",2021-05-03,6966,173,7,0
"Bengkulu",2021-05-04,7020,175,54,1
"Bengkulu",2021-05-05,7055,175,35,1
"Bengkulu",2021-05-06,7105,175,50,0
"Bengkulu",2021-05-07,7170,175,65,0
"Bengkulu",2021-05-08,7246,175,76,0
"Bengkulu",2021-05-09,7283,175,37,0
"Bengkulu",2021-05-10,7301,175,18,0
"Bengkulu",2021-05-11,7317,175,16,0
"Bengkulu",2021-05-12,7367,175,50,0
"Bengkulu",2021-05-13,7402,175,35,0
"Bengkulu",2021-05-14,7431,176,29,0
"Bengkulu",2021-05-15,7435,176,4,1
"Bengkulu",2021-05-16,7443,176,8,0
"Bengkulu",2021-05-17,7447,176,4,0
"Bengkulu",2021-05-18,7473,176,26,0
"Bengkulu",2021-05-19,7508,176,35,0
"Bengkulu",2021-05-20,7545,176,37,0
"Bengkulu",2021-05-21,7625,176,80,0
"Bengkulu",2021-05-22,7685,176,60,0
"Bengkulu",2021-05-23,7755,176,70,0
"Bengkulu",2021-05-24,7763,178,8,1
"Bengkulu",2021-05-25,7793,178,30,1
"Bengkulu",2021-05-26,7820,178,27,0
"Bengkulu",2021-05-27,7839,178,19,0
"Bengkulu",2021-05-28,7905,178,66,0
"Bengkulu",2021-05-29,7986,178,81,0
"Bengkulu",2021-05-30,8056,181,70,1
"Bengkulu",2021-05-31,8074,181,18,2
"Bengkulu",2021-06-01,8114,182,40,0
"Bengkulu",2021-06-02,8127,182,13,1
"Bengkulu",2021-06-03,8157,183,30,0
"Bengkulu",2021-06-04,8224,183,67,1
"Bengkulu",2021-06-05,8277,183,53,0
"Bengkulu",2021-06-06,8340,183,63,0
"Bengkulu",2021-06-07,8375,183,35,0
"Bengkulu",2021-06-08,8401,183,26,0
"Bengkulu",2021-06-09,8425,183,24,0
"Bengkulu",2021-06-10,8458,183,33,0
"Bengkulu",2021-06-11,8522,188,64,3
"Bengkulu",2021-06-12,8565,188,43,2
"Bengkulu",2021-06-13,8668,189,103,1
"Bengkulu",2021-06-14,8683,189,15,0
"Bengkulu",2021-06-15,8717,190,34,1
"Bengkulu",2021-06-16,8766,190,49,0
"Bengkulu",2021-06-17,8796,193,30,1
"Bengkulu",2021-06-18,8866,193,70,2
"Bengkulu",2021-06-19,8947,198,81,1
"Bengkulu",2021-06-20,9032,198,85,4
"Bengkulu",2021-06-21,9078,202,46,2
"Bengkulu",2021-06-22,9179,202,101,2
"Bengkulu",2021-06-23,9285,204,106,0
"Bengkulu",2021-06-24,9426,204,141,2
"Bengkulu",2021-06-25,9622,210,196,2
"Bengkulu",2021-06-26,9731,210,109,4
"Bengkulu",2021-06-27,9747,211,16,1
"Bengkulu",2021-06-28,9757,211,10,0
"Bengkulu",2021-06-29,9867,215,110,4
"Bengkulu",2021-06-30,10131,215,264,0
"Bengkulu",2021-07-01,10309,226,178,4
"Bengkulu",2021-07-02,10448,226,139,7
"Bengkulu",2021-07-03,10588,234,140,4
"Bengkulu",2021-07-04,10778,234,190,4
"Bengkulu",2021-07-05,10878,238,100,3
"Bengkulu",2021-07-06,11079,238,201,1
"Bengkulu",2021-07-07,11306,241,227,2
"Bengkulu",2021-07-08,11570,241,264,1
"DI Yogyakarta",2020-03-03,0,0,0,0
"DI Yogyakarta",2020-03-04,0,0,0,0
"DI Yogyakarta",2020-03-05,0,0,0,0
"DI Yogyakarta",2020-03-06,0,0,0,0
"DI Yogyakarta",2020-03-07,0,0,0,0
"DI Yogyakarta",2020-03-08,0,0,0,0
"DI Yogyakarta",2020-03-09,0,0,0,0
"DI Yogyakarta",2020-03-10,0,0,0,0
"DI Yogyakarta",2020-03-11,0,0,0,0
"DI Yogyakarta",2020-03-12,0,0,0,0
"DI Yogyakarta",2020-03-13,0,0,0,0
"DI Yogyakarta",2020-03-14,0,0,0,0
"DI Yogyakarta",2020-03-15,0,0,0,0
"DI Yogyakarta",2020-03-16,0,0,0,0
"DI Yogyakarta",2020-03-17,0,0,0,0
"DI Yogyakarta",2020-03-18,3,0,1,0
"DI Yogyakarta",2020-03-19,5,0,2,0
"DI Yogyakarta",2020-03-20,4,0,-1,0
"DI Yogyakarta",2020-03-21,5,0,1,0
"DI Yogyakarta",2020-03-22,5,0,0,0
"DI Yogyakarta",2020-03-23,5,0,0,0
"DI Yogyakarta",2020-03-24,6,1,1,1
"DI Yogyakarta",2020-03-25,17,2,11,1
"DI Yogyakarta",2020-03-26,16,2,0,0
"DI Yogyakarta",2020-03-27,22,2,6,0
"DI Yogyakarta",2020-03-28,22,2,0,0
"DI Yogyakarta",2020-03-29,22,2,0,0
"DI Yogyakarta",2020-03-30,18,2,1,0
"DI Yogyakarta",2020-03-31,23,2,5,0
"DI Yogyakarta",2020-04-01,28,2,5,0
"DI Yogyakarta",2020-04-02,27,3,0,1
"DI Yogyakarta",2020-04-03,27,3,0,0
"DI Yogyakarta",2020-04-04,33,3,5,0
"DI Yogyakarta",2020-04-05,34,3,1,0
"DI Yogyakarta",2020-04-06,40,3,6,0
"DI Yogyakarta",2020-04-07,41,3,1,0
"DI Yogyakarta",2020-04-08,41,7,0,4
"DI Yogyakarta",2020-04-09,41,7,0,0
"DI Yogyakarta",2020-04-10,41,7,0,0
"DI Yogyakarta",2020-04-11,41,7,0,0
"DI Yogyakarta",2020-04-12,41,7,0,0
"DI Yogyakarta",2020-04-13,57,7,16,0
"DI Yogyakarta",2020-04-14,62,7,5,0
"DI Yogyakarta",2020-04-15,62,7,1,0
"DI Yogyakarta",2020-04-16,62,7,0,0
"DI Yogyakarta",2020-04-17,64,7,1,1
"DI Yogyakarta",2020-04-18,67,7,3,0
"DI Yogyakarta",2020-04-19,67,7,0,0
"DI Yogyakarta",2020-04-20,69,7,2,0
"DI Yogyakarta",2020-04-21,72,7,3,0
"DI Yogyakarta",2020-04-22,75,7,3,0
"DI Yogyakarta",2020-04-23,76,7,1,0
"DI Yogyakarta",2020-04-24,77,7,1,0
"DI Yogyakarta",2020-04-25,79,7,2,0
"DI Yogyakarta",2020-04-26,82,7,3,0
"DI Yogyakarta",2020-04-27,83,7,1,0
"DI Yogyakarta",2020-04-28,93,7,10,0
"DI Yogyakarta",2020-04-29,94,7,1,0
"DI Yogyakarta",2020-04-30,95,7,1,0
"DI Yogyakarta",2020-05-01,104,7,9,0
"DI Yogyakarta",2020-05-02,114,7,10,0
"DI Yogyakarta",2020-05-03,115,7,1,0
"DI Yogyakarta",2020-05-04,115,7,0,0
"DI Yogyakarta",2020-05-05,121,7,6,0
"DI Yogyakarta",2020-05-06,122,7,1,0
"DI Yogyakarta",2020-05-07,137,7,15,0
"DI Yogyakarta",2020-05-08,143,7,6,0
"DI Yogyakarta",2020-05-09,146,7,3,0
"DI Yogyakarta",2020-05-10,153,7,7,0
"DI Yogyakarta",2020-05-11,159,7,6,0
"DI Yogyakarta",2020-05-12,169,7,10,0
"DI Yogyakarta",2020-05-13,181,7,12,0
"DI Yogyakarta",2020-05-14,185,7,4,0
"DI Yogyakarta",2020-05-15,188,7,3,0
"DI Yogyakarta",2020-05-16,194,8,6,1
"DI Yogyakarta",2020-05-17,199,8,5,0
"DI Yogyakarta",2020-05-18,200,8,1,0
"DI Yogyakarta",2020-05-19,207,8,7,0
"DI Yogyakarta",2020-05-20,209,8,2,0
"DI Yogyakarta",2020-05-21,215,8,6,0
"DI Yogyakarta",2020-05-22,220,8,5,0
"DI Yogyakarta",2020-05-23,225,8,5,0
"DI Yogyakarta",2020-05-24,226,8,1,0
"DI Yogyakarta",2020-05-25,226,8,0,0
"DI Yogyakarta",2020-05-26,226,8,0,0
"DI Yogyakarta",2020-05-27,228,8,2,0
"DI Yogyakarta",2020-05-28,228,8,0,0
"DI Yogyakarta",2020-05-29,230,8,2,0
"DI Yogyakarta",2020-05-30,233,8,3,0
"DI Yogyakarta",2020-05-31,236,8,3,0
"DI Yogyakarta",2020-06-01,237,8,1,0
"DI Yogyakarta",2020-06-02,237,8,0,0
"DI Yogyakarta",2020-06-03,237,8,0,0
"DI Yogyakarta",2020-06-04,237,8,0,0
"DI Yogyakarta",2020-06-05,238,8,1,0
"DI Yogyakarta",2020-06-06,242,8,4,0
"DI Yogyakarta",2020-06-07,244,8,2,0
"DI Yogyakarta",2020-06-08,247,8,3,0
"DI Yogyakarta",2020-06-09,249,8,2,0
"DI Yogyakarta",2020-06-10,250,8,1,0
"DI Yogyakarta",2020-06-11,252,8,2,0
"DI Yogyakarta",2020-06-12,262,8,10,0
"DI Yogyakarta",2020-06-13,264,8,2,0
"DI Yogyakarta",2020-06-14,269,8,5,0
"DI Yogyakarta",2020-06-15,272,8,3,0
"DI Yogyakarta",2020-06-16,273,8,1,0
"DI Yogyakarta",2020-06-17,276,8,3,0
"DI Yogyakarta",2020-06-18,276,8,0,0
"DI Yogyakarta",2020-06-19,277,8,1,0
"DI Yogyakarta",2020-06-20,285,8,8,0
"DI Yogyakarta",2020-06-21,288,8,3,0
"DI Yogyakarta",2020-06-22,288,8,0,0
"DI Yogyakarta",2020-06-23,291,8,3,0
"DI Yogyakarta",2020-06-24,292,8,1,0
"DI Yogyakarta",2020-06-25,299,8,7,0
"DI Yogyakarta",2020-06-26,302,8,3,0
"DI Yogyakarta",2020-06-27,304,8,2,0
"DI Yogyakarta",2020-06-28,306,8,2,0
"DI Yogyakarta",2020-06-29,306,8,0,0
"DI Yogyakarta",2020-06-30,313,8,7,0
"DI Yogyakarta",2020-07-01,314,8,1,0
"DI Yogyakarta",2020-07-02,320,8,6,0
"DI Yogyakarta",2020-07-03,324,8,4,0
"DI Yogyakarta",2020-07-04,325,8,1,0
"DI Yogyakarta",2020-07-05,331,8,6,0
"DI Yogyakarta",2020-07-06,339,8,8,0
"DI Yogyakarta",2020-07-07,346,8,7,0
"DI Yogyakarta",2020-07-08,349,8,3,0
"DI Yogyakarta",2020-07-09,357,9,8,1
"DI Yogyakarta",2020-07-10,364,9,7,0
"DI Yogyakarta",2020-07-11,370,9,7,0
"DI Yogyakarta",2020-07-12,371,9,1,0
"DI Yogyakarta",2020-07-13,379,10,8,1
"DI Yogyakarta",2020-07-14,387,10,8,0
"DI Yogyakarta",2020-07-15,396,10,9,0
"DI Yogyakarta",2020-07-16,404,11,8,1
"DI Yogyakarta",2020-07-17,408,11,4,0
"DI Yogyakarta",2020-07-18,416,11,8,0
"DI Yogyakarta",2020-07-19,432,12,16,1
"DI Yogyakarta",2020-07-20,438,12,6,0
"DI Yogyakarta",2020-07-21,465,13,28,1
"DI Yogyakarta",2020-07-22,486,14,21,1
"DI Yogyakarta",2020-07-23,496,15,10,1
"DI Yogyakarta",2020-07-24,519,15,23,0
"DI Yogyakarta",2020-07-25,536,16,17,1
"DI Yogyakarta",2020-07-26,543,17,7,1
"DI Yogyakarta",2020-07-27,558,17,15,0
"DI Yogyakarta",2020-07-28,572,19,14,2
"DI Yogyakarta",2020-07-29,587,19,15,0
"DI Yogyakarta",2020-07-30,610,19,23,0
"DI Yogyakarta",2020-07-31,674,20,64,1
"DI Yogyakarta",2020-08-01,741,21,67,1
"DI Yogyakarta",2020-08-02,760,21,19,0
"DI Yogyakarta",2020-08-03,772,21,12,0
"DI Yogyakarta",2020-08-04,784,21,12,0
"DI Yogyakarta",2020-08-05,801,21,17,0
"DI Yogyakarta",2020-08-06,819,21,18,0
"DI Yogyakarta",2020-08-07,838,21,19,0
"DI Yogyakarta",2020-08-08,854,23,16,2
"DI Yogyakarta",2020-08-09,862,24,8,1
"DI Yogyakarta",2020-08-10,876,25,14,1
"DI Yogyakarta",2020-08-11,880,25,4,0
"DI Yogyakarta",2020-08-12,900,26,20,1
"DI Yogyakarta",2020-08-13,911,26,11,0
"DI Yogyakarta",2020-08-14,946,28,35,2
"DI Yogyakarta",2020-08-15,992,28,46,0
"DI Yogyakarta",2020-08-16,1025,28,33,0
"DI Yogyakarta",2020-08-17,1041,28,16,0
"DI Yogyakarta",2020-08-18,1059,29,18,1
"DI Yogyakarta",2020-08-19,1090,29,31,0
"DI Yogyakarta",2020-08-20,1138,31,48,2
"DI Yogyakarta",2020-08-21,1163,32,25,1
"DI Yogyakarta",2020-08-22,1178,33,15,1
"DI Yogyakarta",2020-08-23,1193,33,15,0
"DI Yogyakarta",2020-08-24,1207,34,14,1
"DI Yogyakarta",2020-08-25,1248,34,41,0
"DI Yogyakarta",2020-08-26,1264,36,16,2
"DI Yogyakarta",2020-08-27,1306,36,42,0
"DI Yogyakarta",2020-08-28,1326,36,20,0
"DI Yogyakarta",2020-08-29,1373,37,47,1
"DI Yogyakarta",2020-08-30,1397,37,24,0
"DI Yogyakarta",2020-08-31,1425,39,28,2
"DI Yogyakarta",2020-09-01,1445,39,20,0
"DI Yogyakarta",2020-09-02,1474,41,29,2
"DI Yogyakarta",2020-09-03,1507,43,33,2
"DI Yogyakarta",2020-09-04,1525,44,18,1
"DI Yogyakarta",2020-09-05,1546,45,21,1
"DI Yogyakarta",2020-09-06,1557,46,11,1
"DI Yogyakarta",2020-09-07,1571,46,14,0
"DI Yogyakarta",2020-09-08,1595,47,24,1
"DI Yogyakarta",2020-09-09,1645,48,50,1
"DI Yogyakarta",2020-09-10,1695,49,50,1
"DI Yogyakarta",2020-09-11,1744,50,49,1
"DI Yogyakarta",2020-09-12,1787,50,43,0
"DI Yogyakarta",2020-09-13,1836,52,49,2
"DI Yogyakarta",2020-09-14,1869,53,33,1
"DI Yogyakarta",2020-09-15,1895,53,26,0
"DI Yogyakarta",2020-09-16,1943,53,48,0
"DI Yogyakarta",2020-09-17,1984,53,41,0
"DI Yogyakarta",2020-09-18,2037,53,53,0
"DI Yogyakarta",2020-09-19,2111,54,74,1
"DI Yogyakarta",2020-09-20,2181,58,70,4
"DI Yogyakarta",2020-09-21,2245,60,64,2
"DI Yogyakarta",2020-09-22,2312,60,67,0
"DI Yogyakarta",2020-09-23,2375,61,63,1
"DI Yogyakarta",2020-09-24,2397,64,22,3
"DI Yogyakarta",2020-09-25,2458,64,61,0
"DI Yogyakarta",2020-09-26,2499,64,41,0
"DI Yogyakarta",2020-09-27,2519,65,20,1
"DI Yogyakarta",2020-09-28,2558,65,39,0
"DI Yogyakarta",2020-09-29,2607,67,49,2
"DI Yogyakarta",2020-09-30,2643,67,36,0
"DI Yogyakarta",2020-10-01,2680,69,37,2
"DI Yogyakarta",2020-10-02,2700,73,20,4
"DI Yogyakarta",2020-10-03,2772,74,72,1
"DI Yogyakarta",2020-10-04,2791,75,19,1
"DI Yogyakarta",2020-10-05,2813,75,22,0
"DI Yogyakarta",2020-10-06,2833,75,20,0
"DI Yogyakarta",2020-10-07,2853,75,20,0
"DI Yogyakarta",2020-10-08,2904,76,51,1
"DI Yogyakarta",2020-10-09,2960,78,56,2
"DI Yogyakarta",2020-10-10,3029,78,69,0
"DI Yogyakarta",2020-10-11,3064,79,35,1
"DI Yogyakarta",2020-10-12,3107,80,43,1
"DI Yogyakarta",2020-10-13,3145,81,38,1
"DI Yogyakarta",2020-10-14,3171,83,26,2
"DI Yogyakarta",2020-10-15,3216,85,45,2
"DI Yogyakarta",2020-10-16,3261,85,45,0
"DI Yogyakarta",2020-10-17,3285,85,24,0
"DI Yogyakarta",2020-10-18,3325,86,40,1
"DI Yogyakarta",2020-10-19,3343,86,18,0
"DI Yogyakarta",2020-10-20,3356,86,13,0
"DI Yogyakarta",2020-10-21,3389,88,33,2
"DI Yogyakarta",2020-10-22,3434,88,45,0
"DI Yogyakarta",2020-10-23,3462,88,28,0
"DI Yogyakarta",2020-10-24,3506,88,44,0
"DI Yogyakarta",2020-10-25,3550,88,44,0
"DI Yogyakarta",2020-10-26,3576,88,26,0
"DI Yogyakarta",2020-10-27,3617,89,41,1
"DI Yogyakarta",2020-10-28,3662,90,45,1
"DI Yogyakarta",2020-10-29,3744,91,82,1
"DI Yogyakarta",2020-10-30,3803,92,59,1
"DI Yogyakarta",2020-10-31,3835,93,32,1
"DI Yogyakarta",2020-11-01,3851,93,16,0
"DI Yogyakarta",2020-11-02,3883,94,32,1
"DI Yogyakarta",2020-11-03,3932,95,49,1
"DI Yogyakarta",2020-11-04,3972,97,40,2
"DI Yogyakarta",2020-11-05,4140,99,168,2
"DI Yogyakarta",2020-11-06,4165,100,25,1
"DI Yogyakarta",2020-11-07,4203,102,38,2
"DI Yogyakarta",2020-11-08,4237,103,34,1
"DI Yogyakarta",2020-11-09,4269,105,32,2
"DI Yogyakarta",2020-11-10,4290,105,21,0
"DI Yogyakarta",2020-11-11,4320,106,30,1
"DI Yogyakarta",2020-11-12,4399,108,79,2
"DI Yogyakarta",2020-11-13,4460,110,61,2
"DI Yogyakarta",2020-11-14,4511,111,51,1
"DI Yogyakarta",2020-11-15,4518,112,7,1
"DI Yogyakarta",2020-11-16,4585,112,67,0
"DI Yogyakarta",2020-11-17,4675,113,90,1
"DI Yogyakarta",2020-11-18,4828,115,153,2
"DI Yogyakarta",2020-11-19,4936,115,108,0
"DI Yogyakarta",2020-11-20,5004,117,68,2
"DI Yogyakarta",2020-11-21,5060,119,56,2
"DI Yogyakarta",2020-11-22,5137,123,77,4
"DI Yogyakarta",2020-11-23,5219,127,82,4
"DI Yogyakarta",2020-11-24,5303,133,84,6
"DI Yogyakarta",2020-11-25,5453,136,150,3
"DI Yogyakarta",2020-11-26,5556,137,103,1
"DI Yogyakarta",2020-11-27,5645,140,89,3
"DI Yogyakarta",2020-11-28,5783,144,138,4
"DI Yogyakarta",2020-11-29,5922,145,139,1
"DI Yogyakarta",2020-11-30,5963,145,41,0
"DI Yogyakarta",2020-12-01,6073,146,110,1
"DI Yogyakarta",2020-12-02,6195,147,122,1
"DI Yogyakarta",2020-12-03,6384,148,189,1
"DI Yogyakarta",2020-12-04,6565,148,181,0
"DI Yogyakarta",2020-12-05,6732,150,167,2
"DI Yogyakarta",2020-12-06,6956,152,224,2
"DI Yogyakarta",2020-12-07,7055,153,99,1
"DI Yogyakarta",2020-12-08,7223,154,168,1
"DI Yogyakarta",2020-12-09,7421,155,198,1
"DI Yogyakarta",2020-12-10,7612,162,191,7
"DI Yogyakarta",2020-12-11,7769,165,157,3
"DI Yogyakarta",2020-12-12,7996,166,227,1
"DI Yogyakarta",2020-12-13,8147,168,151,2
"DI Yogyakarta",2020-12-14,8258,169,111,1
"DI Yogyakarta",2020-12-15,8418,172,160,3
"DI Yogyakarta",2020-12-16,8636,175,218,3
"DI Yogyakarta",2020-12-17,8860,177,224,2
"DI Yogyakarta",2020-12-18,9071,179,211,2
"DI Yogyakarta",2020-12-19,9287,182,216,3
"DI Yogyakarta",2020-12-20,9497,190,210,8
"DI Yogyakarta",2020-12-21,9683,197,186,7
"DI Yogyakarta",2020-12-22,9925,206,242,9
"DI Yogyakarta",2020-12-23,10144,206,219,0
"DI Yogyakarta",2020-12-24,10397,214,253,8
"DI Yogyakarta",2020-12-25,10653,226,256,12
"DI Yogyakarta",2020-12-26,10927,232,274,6
"DI Yogyakarta",2020-12-27,11110,235,183,3
"DI Yogyakarta",2020-12-28,11320,239,210,4
"DI Yogyakarta",2020-12-29,11602,249,282,10
"DI Yogyakarta",2020-12-30,11898,260,296,11
"DI Yogyakarta",2020-12-31,12155,260,257,0
"DI Yogyakarta",2021-01-01,12388,273,233,13
"DI Yogyakarta",2021-01-02,12679,275,291,2
"DI Yogyakarta",2021-01-03,12897,288,218,13
"DI Yogyakarta",2021-01-04,13043,290,146,2
"DI Yogyakarta",2021-01-05,13340,293,297,3
"DI Yogyakarta",2021-01-06,13612,297,272,4
"DI Yogyakarta",2021-01-07,13967,301,355,4
"DI Yogyakarta",2021-01-08,14346,308,379,7
"DI Yogyakarta",2021-01-09,14647,315,301,7
"DI Yogyakarta",2021-01-10,14929,324,282,9
"DI Yogyakarta",2021-01-11,15214,333,285,9
"DI Yogyakarta",2021-01-12,15482,336,268,3
"DI Yogyakarta",2021-01-13,15801,341,319,5
"DI Yogyakarta",2021-01-14,16092,349,291,8
"DI Yogyakarta",2021-01-15,16354,367,262,18
"DI Yogyakarta",2021-01-16,16656,379,302,12
"DI Yogyakarta",2021-01-17,16933,388,277,9
"DI Yogyakarta",2021-01-18,17228,394,295,6
"DI Yogyakarta",2021-01-19,17515,395,287,1
"DI Yogyakarta",2021-01-20,17802,408,287,13
"DI Yogyakarta",2021-01-21,18258,417,456,9
"DI Yogyakarta",2021-01-22,18736,422,478,5
"DI Yogyakarta",2021-01-23,19209,430,473,8
"DI Yogyakarta",2021-01-24,19419,439,210,9
"DI Yogyakarta",2021-01-25,19729,454,310,15
"DI Yogyakarta",2021-01-26,20054,460,325,6
"DI Yogyakarta",2021-01-27,20481,475,427,15
"DI Yogyakarta",2021-01-28,20840,484,359,9
